,p_fx_levels,eligibility,eligibility - label,reviewer_note,available_reports,Title,URL,Description,ShortDetails,Author,Journal,Year,abstract,retraction_notes,protocol_and_reg,p_setting,p_sampling,p_sex,p_age,p_doi,p_hpi,p_pmhx_pshx,p_medications,p_osteoporosis,p_obs_gyn,p_sx_risk,p_extra_injuries,p_fx_count,p_fx_morphology,p_neurology,p_spine_pshx,p_spine_disease,i_main,i_comparison,i_assignment,o_main_analyses,Details,Resource,Type,Identifiers,Db,EntrezUID,Properties,BibliographyType,ISBN,Identifier,Volume,Number,Month,Pages,Address,Note,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5,primary_screen_ts,p_sample_losses,p_allergies,p_social_hx,p_family_hx,p_other,i_rationale,i_who_where,i_care_coverage,i_alloc_conceal,i_assign_mask,i_deliv_deviations,i_crossover,i_sx_count,i_extra_sx,i_nonsx_therapy,i_time_to_sx,i_preop_wu,i_anesthesia,i_surgeon_xp,i_incision_line,i_incision_size,i_sx_retractors,i_endoscopy,i_videoscopy,i_microscopy,i_microsurgery,i_sx_navigation,i_c-arm,i_spine_toolset,i_decompression,i_reduction,i_screw_count,i_screw_config,i_post_fixat_dev,i_ven_fixat_dev,i_fus_implants,i_fus_technique,i_augmentation,i_other_implants,i_drain_policy,i_suturing,i_postop_mgmt,i_dc_plan,i_other,o_assessment,o_assess_mask,o_fu_schedule,o_fu_losses,o_nonreporting,o_sub_analyses,o_add_analyses,o_handl_mul_anal,o_covar_adjust,o_survival_anal,o_mul_measure,o_or_time,o_blood_loss,o_transfus_need,o_neurology,o_other_ae,o_hrqol,o_pain_intensity,o_pt_satisfaction,o_other_proms,o_other_croms,o_ssi,o_pacu_time,o_inpatient_stay,o_neuropath_pain,o_sepsis,o_intraop_ae,o_repeat_sx,o_readmission,o_death,o_pneumonia,o_vte,o_implant_failure,o_implant_remov,o_verterbal_kyph,o_seg_kyph,o_local_kyph,o_vertebral_ht,o_poor_union,o_kyph_corr,o_corr_loss,o_canal_stenosis,o_alignment,o_other_imaging,o_return_to_work,o_other,handl_miss_data,other_adjust,regression_anal,other_econ_anal,study_conclusions,practice_recomm,research_recomm,what_is_next,discussion,correspondence,coi_concern,miscond_concern,preib_cnfndng,preib_selection,preib_rndmztn,atib_msclssfctn,poib_deviations,poib_missing,poib_msrmnt,poib_selection
9761,,,,,,"МЕХАНИЗМ ТРАВМЫ ГРУДНОЙ КЛЕТКИ
ПРИ ФРОНТАЛЬНОМ СТОЛКНОВЕНИИ
ЛЕГКОВОГО АВТОМОБИЛЯ С
РЕБЕНКОМ-ПЕШЕХОДОМ",https://elibrary.ru/item.asp?id=36907453,,,"Хохлов, В.  В.",Судебная медицина,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36907453,4,1,,8--10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9434,,,,,,"ЗАВИСИМОСТЬ ВЫРАЖЕННОСТИ
НЕВРОЛОГИЧЕСКИХ НАРУШЕНИЙ ОТ
ВЕЛИЧИНЫ СТЕНОЗА ПОЗВОНОЧНОГО
КАНАЛА У ДЕТЕЙ С НЕСТАБИЛЬНЫМИ
ПЕРЕЛОМАМИ ПОЗВОНКОВ
ГРУДОПОЯСНИЧНОГО ПЕРЕХОДА
(ПРЕДВАРИТЕЛЬНЫЕ РЕЗУЛЬТАТЫ)",https://elibrary.ru/item.asp?id=37031902,,,"Хусаинов, Н.  О.; Виссарионов, С.  В.; Кокушин, Д.  Н.; Залетина, А.  В.",Современные проблемы науки и образования,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37031902,,1,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9484,,,,,,"ПРИМЕНЕНИЕ КЛЕТОЧНЫХ
ТРАНСПЛАНТАТОВ В ЛЕЧЕНИИ ТРАВМЫ
СПИННОГО МОЗГА В ЭКСПЕРИМЕНТЕ",https://elibrary.ru/item.asp?id=35593832,,,"Цебоева, А.  А.; Бибаева, Л.  В.; Ефимов, К.  Ф.; Дзахова, Г.  А.",Морфология,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35593832,153,3,,298--299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9370,,,,,,"ИЗМЕНЕНИЕ СТАНДАРТНЫХ
ДЕНСИТОМЕТРИЧЕСКИХ ПОКАЗАТЕЛЕЙ И
ТРАБЕКУЛЯРНОГО КОСТНОГО ИНДЕКСА В
ЗАВИСИМОСТИ ОТ ИСХОДА
НЕЙРОХИРУРГИЧЕСКОГО ЛЕЧЕНИЯ
БОЛЕЗНИ ИЦЕНКО-КУШИНГА",https://elibrary.ru/item.asp?id=37248018,,,"Цориев, Т.  Т.; Белая, Ж.  Е.; Чернова, Т.  О.; Сазонова, Н.  И.; Ханс, Д.; Солодовников, А.  Г.; Мельниченко, Г.  А.; Дедов, И.  И.",Остеопороз и остеопатии,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37248018,21,3,,4--14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9741,,,,,,"ЭФФЕКТИВНОСТЬ МОДИФИЦИРОВАННОЙ
МЕТОДИКИ ФИСТУЛОСКОПИИ ПРИ СЛОЖНЫХ
И РЕЦИДИВНЫХ РЕКТАЛЬНЫХ СВИЩАХ",https://elibrary.ru/item.asp?id=35145695,,,"Цыганков, П.  В.; Грошилин, В.  С.; Мрыхин, Г.  А.; Чернышова, Е.  В.; Султанмурадов, М.  И.",Ульяновский медико-биологический журнал,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35145695,,2,,53--62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9885,,,,,,"ЭНДОВАСКУЛЯРНОЕ ЛЕЧЕНИЕ ПАЦИЕНТА
С ТРАВМАТИЧЕСКИМИ ДИССЕКЦИОННЫМИ
ПОРАЖЕНИЯМИ ОБЕИХ ПОЗВОНОЧНЫХ
АРТЕРИЙ, ПОЛУЧЕННЫМИ В ХОДЕ
ВЫПОЛНЕНИЯ ХИРОПРАКТИЧЕСКИХ
МАНИПУЛЯЦИЙ",https://elibrary.ru/item.asp?id=35647047,,,"Чередниченко, Ю.  В.; Мирошниченко, А.  Ю.; Дзяк, Л.  А.; Зорин, Н.  А.; Григорук, С.  П.; Гавва, Е.  А.; Толубаев, А.  Н.",Ендоваскулярна нейрорентгенохірургія,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35647047,,2,,77--86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9271,,,,,,"ПОЛИМОРФИЗМ RSL800795 ГЕНА IL6 -
ПРЕДИКТОР РАЗВИТИЯ НАСЛЕДСТВЕННОГО
СИНДРОМА СЛАБОСТИ СИНУСОВОГО УЗЛА",https://elibrary.ru/item.asp?id=36716934,,,"Чернова, А.  А.; Никулина, С.  Ю.; Мариловцева, О.  В.; Никулин, Д.  А.",Кремлевская медицина. Клинический вестник,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36716934,,4,,46--53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9841,,,,,,"КЛИНИКО-ИНСТРУМЕНТАЛЬНАЯ ОЦЕНКА
ЭФФЕКТИВНОСТИ СТЕНТИРОВАНИЯ
ПОЗВОНОЧНЫХ АРТЕРИЙ В БЛИЖАЙШЕМ И
ОТДАЛЕННОМ ПОСЛЕОПЕРАЦИОННЫХ
ПЕРИОДАХ",https://elibrary.ru/item.asp?id=35597878,,,"Чечеткин, А.  О.; Скрылев, С.  И.; Кощеев, А.  Ю.; Щипакин, В.  Л.; Красников, А.  В.; Танашян, М.  М.; Максимова, М.  Ю.",Анналы клинической и экспериментальной неврологии,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35597878,12,3,,13--22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9845,,,,,,"НАНОЧАСТИЦЫ СПОСОБНЫ НАПРАВЛЯТЬ
ТРАНСПЛАНТИРОВАННЫЕ МЕЗЕНХИМАЛЬНЫЕ
СТВОЛОВЫЕ КЛЕТКИ В
ПОСТТРАВМАТИЧЕСКИЙ СВИЩ У КРЫС С
ПОВРЕЖДЕНИЯМИ СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=36988095,,,"Чжан, Ч.; Морозова, А.  Ю.; Баклаушев, В.  П.; Губский, И.  Л.; Мельников, П.  А.; Габашвили, А.  Н.; Ванг, Г.; Ли, Л.; Х, У.; Ванг, К.; Чехонин, В.  П.",Вестник Российского государственного медицинского университета,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36988095,,6,,53--61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9257,,,,,,"ЛЮМБОСАКРАЛЬНАЯ ПЛЕКСОПАТИЯ:
ОПИСАНИЕ КЛИНИЧЕСКОГО НАБЛЮДЕНИЯ",https://elibrary.ru/item.asp?id=36487150,,,"Чиж, Р.  С.; Хакимова, А.  Р.",Вестник современной клинической медицины,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36487150,11,5,,143--148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9833,,,,,,"ВЛИЯНИЕ ПРЕДШЕСТВУЮЩЕГО ТРУДА В
УСЛОВИЯХ ПРОИЗВОДСТВЕННОГО ШУМА НА
РАЗВИТИЕ СЕНСОНЕВРАЛЬНОЙ
ТУГОУХОСТИ В ИСХОДЕ ВОЕННОЙ
ТРАВМЫ",https://elibrary.ru/item.asp?id=37155234,,,"Чуркин, Д.  В.; Ластков, Д.  О.; Долгошапко, О.  Н.; Антропова, О.  С.",Военно-медицинский журнал,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37155234,340,3,,68--71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9765,,,,,,"КОНЦЕПЦИЯ ПРОГРАММЫ ПРЕВЕНТИВНОЙ
ФИЗИЧЕСКОЙ РЕАБИЛИТАЦИИ
ПОВРЕЖДЕНИЙ ПОЯСНИЧНОГО ОТДЕЛА
ПОЗВОНОЧНИКА НАЧИНАЮЩИХ
СПОРТСМЕНОВ МУЖСКОГО ПАУЭРЛИФТИНГА
СРЕДСТВАМИ ФИТНЕСА",https://elibrary.ru/item.asp?id=36319030,,,"Шалда, С.  В.",Современные здоровьесберегающие технологии,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36319030,,3,,72--87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9360,,,,,,"ФАКТОРЫ РИСКА И ПРОФИЛАКТИКА
ВЕНОЗНЫХ ТРОМБОЭМБОЛИЧЕСКИХ
ОСЛОЖНЕНИЙ ПРИ ПОЛИТРАВМЕ СО
СКЕЛЕТНЫМИ ПОВРЕЖДЕНИЯМИ",https://elibrary.ru/item.asp?id=36263985,,,"Шапкин, Ю.  Г.; Селиверстов, П.  А.",Политравма,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36263985,,3,,86--92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9531,,,,,,"ОРГАНИЗАЦИЯ РАБОТЫ
ТРАВМАТОЛОГИЧЕСКОГО ПУНКТА
ГОРОДСКОЙ КЛИНИЧЕСКООЙ БОЛЬНИЦЫ:
СТРУКТУРА ОБРАЩЕНИЙ ПАЦИЕНТОВ ПО
ПОВОДУ ТРАВМ",https://elibrary.ru/item.asp?id=36956468,,,"Шарафутдинова, Н.  Х.; Латыпов, А.  Б.; Даутов, Р.  Р.; Шарафутдинов, М.  А.","Проблемы социальной гигиены, здравоохранения и истории медицины",2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36956468,27,1,,54--58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9668,,,,,,"РЕЗУЛЬТАТЫ ОПЕРАТИВНОГО ЛЕЧЕНИЯ
ФЛОТИРУЮЩИХ ПЕРЕЛОМОВ
ГРУДИНО-РЕБЕРНОГО КОМПЛЕКСА",https://elibrary.ru/item.asp?id=35611644,,,"Шатохин, В.  Д.; Пушкин, С.  Ю.; Дьячкова, Г.  В.; Губа, А.  Д.; Шатохин, Д.  В.; Камеев, И.  Р.",Гений ортопедии,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35611644,24,3,,290--295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,,,,,,"НЕЙРОГЕННАЯ ХРОНИЧЕСКАЯ ЗАДЕРЖКА
МОЧИ У БОЛЬНЫХ РАССЕЯННЫМ
СКЛЕРОЗОМ",https://elibrary.ru/item.asp?id=35565344,,,"Шварц, П.  Г.; Попов, С.  В.",Трудный пациент,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35565344,16,6,,61--64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9807,,,,,,"МОРФОФУНКЦИОНАЛЬНАЯ
ХАРАКТЕРИСТИКА РЕПРОДУКТИВНОЙ
СИСТЕМЫ ПОЗВОНОЧНЫХ В УСЛОВИЯХ
ВОЗДЕЙСТВИЯ НА ИХ СРЕДУ ОБИТАНИЯ
СОЕДИНЕНИЙ ТЯЖЁЛЫХ МЕТАЛЛОВ",https://elibrary.ru/item.asp?id=35606299,,,"Шевлюк, Н.  Н.; Мамырбаев, А.  А.; Умбетов, Т.  Ж.",Морфология,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35606299,154,4,,90--99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9870,,,,,,"ВОЗМОЖНОСТИ МУЛЬТИСПИРАЛЬНОЙ
КОМПЬЮТЕРНОЙ ТОМОГРАФИИ В ОЦЕНКЕ
СОСТОЯНИЯ ПОЗВОНОЧНИКА ПОСЛЕ
ОПЕРАТИВНЫХ ВМЕШАТЕЛЬСТВ С
ИСПОЛЬЗОВАНИЕМ МЕТОДА
ТРАНСПЕДИКУЛЯРНОГО ОСТЕОСИНТЕЗА",https://elibrary.ru/item.asp?id=36356250,,,"Шевченко, Е.  Г.; Агурина, Н.  В.; Зяблова, Е.  И.; Басанкин, И.  В.; Ясакова, Е.  П.; Топилина, С.  В.",Инновационная медицина Кубани,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36356250,,2,,17--23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9450,,,,,,"СТРУКТУРА НЕРВНО-ВОЛОКНИСТОГО
АППАРАТА УЗЛОВ СИМПАТИЧЕСКОГО
СТВОЛА КРЫС ПРИ ТРАВМЕ СПИННОГО
МОЗГА В ЭКСПЕРИМЕНТЕ",https://elibrary.ru/item.asp?id=35593883,,,"Шелепа, Е.  Д.; Мостюк, Е.  М.",Морфология,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35593883,153,3,,319--319a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9479,,,,,,"ФАКТОРЫ РИСКА НЕОБРАТИМЫХ
ОРГАННЫХ ПОВРЕЖДЕНИЙ У ЖЕНЩИН В
ПЕРИИ ПОСТМЕНОПАУЗЕ С СИСТЕМНОЙ
КРАСНОЙ ВОЛЧАНКОЙ",https://elibrary.ru/item.asp?id=36511865,,,"Шкиреева, С.  Ю.; Зоткин, Е.  Г.; Лесняк, О.  М.",Современная ревматология,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36511865,12,4,,89--94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9764,,,,,,"БЕССИМПТОМНЫЕ ПЕРЕЛОМЫ ТЕЛ
ПОЗВОНКОВ ПОВЫШАЮТ ИНДЕКС
ПОВРЕЖДЕНИЯ ПРИ СИСТЕМНОЙ КРАСНОЙ
ВОЛЧАНКЕ",https://elibrary.ru/item.asp?id=35018377,,,"Шкиреева, С.  Ю.; Лесняк, О.  М.; Зоткин, Е.  Г.",Доктор.Ру,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35018377,,4,,26--31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9584,,,,,,"ИЗМЕНЕНИЯ ПОЗВОНОЧНО-ТАЗОВОГО
БАЛАНСА ПОСЛЕ ЭНДОПРОТЕЗИРОВАНИЯ
ТАЗОБЕДРЕННОГО СУСТАВА У ПАЦИЕНТОВ
С ВРОЖДЕННЫМ ВЫВИХОМ БЕДРА",https://elibrary.ru/item.asp?id=37096168,,,"Шнайдер, Л.  С.; Павлов, В.  В.; Крутько, А.  В.; Базлов, В.  А.; Мамуладзе, Т.  З.; Пелеганчук, А.  В.",Хирургия позвоночника,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37096168,15,4,,80--86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,,,,,,"ЛУЧЕВОЙ И ОПТИЧЕСКИЙ МЕТОДЫ
ОЦЕНКИ ПОЗВОНОЧНО-ТАЗОВЫХ
ВЗАИМООТНОШЕНИЙ У ПАЦИЕНТОВ С
ВРОЖДЕННЫМ ВЫВИХОМ БЕДРА",https://elibrary.ru/item.asp?id=37308826,,,"Шнайдер, Л.  С.; Сарнадский, В.  Н.; Павлов, В.  В.",Хирургия позвоночника,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37308826,16,1,,63--69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9808,,,,,,"ГИБРИДНАЯ РЕВАСКУЛЯРИЗАЦИЯ
МИОКАРДА",https://elibrary.ru/item.asp?id=37174630,,,"Шнейдер, Ю.  А.; Цой, В.  Г.; Павлов, А.  А.; Антипов, Г.  Н.; Патлай, И.  И.; Акобян, Т.  Л.; Шиленко, П.  А.",Грудная и сердечно-сосудистая хирургия,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37174630,61,1,,38--44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316,,,,,,"МУЛЬТИМОДАЛЬНАЯ АНАЛЬГЕЗИЯ У
ПАЦИЕНТА С ТЯЖЕЛОЙ СОЧЕТАННОЙ
ТРАВМОЙ С ПРЕИМУЩЕСТВЕННЫМ
ПОВРЕЖДЕНИЕМ ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=37105287,,,"Шолин, И.  Ю.; Корячкин, В.  А.; Эзугбая, Б.  С.; Аветисян, В.  А.; Филиппова, Е.  Г.; Сафин, Р.  Р.",Медицина: теория и практика,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37105287,3,4,,236--240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9554,,,,,,"ВОССТАНОВЛЕНИЕ БОЛЬНЫХ ПОСЛЕ
ТРАВМ ПОЗВОНОЧНИКА И СПИННОГО
МОЗГА И ИХ ИНТЕГРАЦИЯ В ОБЩЕСТВО",https://elibrary.ru/item.asp?id=35689116,,,"Штоколок, В.  С.",Проблемы современного педагогического образования,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a35689116,,60,,389--392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9530,,,,,,"ДОРЗАЛЬНАЯ КОРРЕКЦИЯ ГРУБЫХ
ПОСТТРАВМАТИЧЕСКИХ ДЕФОРМАЦИЙ
ГРУДНОГО ОТДЕЛА ПОЗВОНОЧНИКА ПРИ
ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ ТРАВМЕ",https://elibrary.ru/item.asp?id=37101562,,,"Шульга, А.  Е.; Зарецков, В.  В.; Лихачев, С.  В.; Смолькин, А.  А.",Саратовский научно-медицинский журнал,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37101562,14,3,,611--617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9543,,,,,,"ИНТРАОПЕРАЦИОННЫЙ МОНИТОРИНГ ПРИ
ОПЕРАЦИОННОМ ЛЕЧЕНИИ СКОЛИОЗА У
ДЕТЕЙ",https://elibrary.ru/item.asp?id=36323472,,,"Шульман, А.  А.; Скворцов, А.  П.; Еремеев, А.  М.; Шайхутдинов, И.  И.; Шульман, И.  А.; Яшина, И.  В.; Хасанов, Р.  Ф.",Практическая медицина,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36323472,,7,,74--76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247,,,,,,"ИНТРАОПЕРАЦИОННЫЙ МОНИТОРИНГ ПРИ
ОПЕРАЦИОННОМ ЛЕЧЕНИИ СКОЛИОЗА У
ДЕТЕЙ",https://elibrary.ru/item.asp?id=36323783,,,"Шульман, А.  А.; Скворцов, А.  П.; Еремеев, А.  М.; Шайхутдинов, И.  И.; Шульман, И.  А.; Яшина, И.  В.; Хасанов, Р.  Ф.",Практическая медицина,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a36323783,,7,,74--76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9455,,,,,,"ВЛИЯНИЕ Р38 МАРК НА ОКИСЛИТЕЛЬНОЕ
ФОСФОРИЛИРОВАНИЕ ПРИ РЕГЕНЕРАЦИИ
МЫШЕЧНОЙ ТКАНИ",https://elibrary.ru/item.asp?id=37115655,,,"Шурыгина, И.  А.; Шурыгин, М.  Г.",Патогенез,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,a37115655,16,4,,66--70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
